Player,Pos,Year,Y,Ridge,RF,SVM,NeuralNet
Greg Camarillo,WR,2009,80.2,107.66461956586912,148.77400000000006,103.54032335065344,95.911995
Brandon Tate,WR,2015,10.9,43.72978808869253,44.764,32.22746290115388,33.697056
Hunter Goodwin,TE,2001,4.7,16.52001074141731,19.186000000000003,6.581096099398081,14.3234415
Dontrelle Inman,WR,2015,80.1,51.76936016676562,70.41399999999999,40.94025029301452,32.767212
Anthony Sherman,RB,2020,7.8,24.301014938134365,22.75200000000001,11.211050591851476,19.08075
Keenan Allen,WR,2014,136.8,144.94060186049478,134.338,147.94140524738788,140.84567
Curtis Conway,WR,2004,77.30000000000001,86.46012255225442,78.59399999999998,80.91701246691021,74.89606
David Johnson,TE,2017,8.0,25.93200741032908,26.079999999999995,14.104601749333623,21.659119
Michael Floyd,WR,2013,166.60000000000002,86.5505037588442,92.85400000000004,77.5536824060203,69.77145
Aaron Hernandez,TE,2011,175.0,100.1885568011041,103.518,94.84826118501503,95.333176
Tyrone Swoopes,TE,2019,1.0,43.09729193936803,56.05199999999999,32.12660825523948,28.492973
Virgil Green,TE,2018,36.5,32.61763625819404,24.9,24.200702133302656,28.665873
Mike Tolbert,RB,2014,23.1,83.70437360516576,56.974,77.10629845729382,72.358894
Chris Johnson,RB,2013,217.2,150.40376662710457,145.54999999999993,150.08276000011125,131.07263
Dwayne Jarrett,WR,2008,16.9,36.49843351074729,21.034,23.888616990892032,25.15534
Scottie Phillips,RB,2021,3.2,22.16178652677116,24.18533333333333,9.135888946700476,15.8103
JuJu Smith-Schuster,WR,2018,239.4,136.29505074638473,124.85800000000005,135.84911866416655,121.316635
Michael Preston,WR,2013,18.2,39.61013074425866,24.518,27.59533925295084,26.336584
Amos Zereoue,RB,2004,106.4,95.17663597164632,90.51,88.00295289302743,81.68119
C.J. Fiedorowicz,TE,2016,104.9,32.577108632032456,32.496,23.502791635736045,25.233253
Tony Fisher,RB,2004,79.10000000000001,67.58085875723852,74.858,57.4316112098204,46.657936
David Patten,WR,2008,27.7,109.4280640697248,100.32599999999998,105.56021882407272,99.41844
Artose Pinner,RB,2006,37.5,77.14869974521008,52.276,68.30562676415576,59.496532
Doug Martin,RB,2017,69.5,82.6068581686695,99.35,75.95344108343679,65.391975
Ruvell Martin,WR,2012,6.1000000000000005,30.800144932837316,16.81999999999999,17.482034138373727,23.4897
James Thrash,WR,2007,25.200000000000003,39.46065710048376,42.47800000000001,27.212228179079844,27.512262
Jonathan Baldwin,WR,2013,4.300000000000001,54.65272729892669,54.64200000000001,44.88151659257276,43.02971
Tatum Bell,RB,2005,153.5,68.57123703127986,115.638,58.11167873670359,48.31459
Quinn Johnson,RB,2011,4.5,21.6686314650973,16.793999999999997,9.519110245076767,16.667974
Jesse Chatman,RB,2003,9.6,28.33145224665292,24.91,15.577347573782165,22.258408
Josh Reed,WR,2003,101.6,79.28117571073479,69.03199999999998,71.48021791378117,62.12997
Mike Thomas,WR,2021,7.7,39.24348157504986,47.89000000000001,26.531181772952134,27.617338
Doug Baldwin,WR,2015,227.9,108.74254973354076,88.05000000000001,107.35231575993728,105.13487
Joe Klopfenstein,TE,2008,15.8,18.509864474639265,18.214,7.527749435710561,20.535343
Duke Johnson,RB,2020,68.4,110.90589893994029,113.35199999999992,104.21374605813456,95.44287
Logan Paulsen,TE,2017,19.6,14.49724381752904,15.684000000000005,3.528237897091799,12.822438
LaMont Jordan,RB,2003,58.6,73.50008109472239,53.58,63.69201651284204,53.954163
Josh Hill,TE,2019,53.1,35.92377924790911,25.49000000000001,26.68088885109428,26.075909
Isaac Bruce,WR,2003,164.3,144.4844380574002,149.238,146.51419515686712,139.99051
Mike Wallace,WR,2010,217.6,112.97322182761556,119.2,110.02259455495314,104.01108
Jaron Brown,WR,2015,25.9,49.73600168523775,50.004,38.570973923057714,32.56891
Derrick Ward,RB,2011,27.4,61.87885756119344,69.19,51.39278119237885,36.410736
Reuben Droughns,RB,2003,26.6,31.30883079304663,24.156,18.31854427333901,22.963058
Corey Dillon,RB,2003,78.7,172.90552318298705,207.834,174.1545577941789,158.34114
Stepfan Taylor,RB,2016,1.2000000000000002,26.576341806958432,57.52199999999999,13.786454003475242,17.952852
Bubba Franks,TE,2007,40.2,39.71765586716533,40.04599999999999,29.84207231085129,26.678627
Jerome Mathis,WR,2006,2.0,31.21782557381995,26.899999999999995,17.683352809338793,24.821302
Joe Horn,WR,2003,193.8,167.042864589596,160.65199999999996,171.67538057904525,155.66594
Benny Cunningham,RB,2015,50.0,90.80434519499272,67.46199999999999,82.41515904599252,71.05782
James Mungro,RB,2004,27.0,29.62071266109613,43.36599999999999,16.729304401564768,17.418201
Brian Finneran,WR,2001,78.6,29.42220566686479,33.372,16.198129747499017,20.493687
Reche Caldwell,WR,2003,15.9,51.00425257681181,37.188,38.59640546643321,32.51632
Malcom Floyd,WR,2013,17.9,117.37186987259103,137.436,117.39897478233132,114.80476
Charles Lee,WR,2001,10.7,35.54516499818977,52.17400000000001,22.827137473905267,27.377214
Doug Jolley,TE,2003,46.5,67.48870751557708,52.668,59.76042650354261,51.880493
Kenny Britt,WR,2015,104.1,100.13864377626834,86.56199999999998,97.4978732315948,97.142624
Christian Blake,WR,2021,4.5,36.53429437342745,42.48000000000002,24.2669670544128,25.778212
Chris Manhertz,TE,2018,12.2,19.55009430150277,3.516,7.196738225330172,15.58635
Sidney Rice,WR,2011,74.7,82.06269365607652,70.74799999999999,74.07808638281453,60.599377
Andre Johnson,WR,2016,25.0,76.40070646520053,56.74599999999999,69.91756655174302,65.17575
Terrance Williams,WR,2018,2.8,78.38297149157279,79.14599999999999,72.44387420534225,67.79449
Drew Bennett,WR,2008,0.9,73.83462607340974,54.824,62.611713056327375,41.612747
Jason Huntley,RB,2021,5.1000000000000005,22.52895263603245,32.50266666666667,9.4708028369364,14.806042
Jamal Robertson,RB,2004,8.100000000000001,31.56439571380902,64.37799999999996,19.489776282315937,19.770498
Troy Edwards,WR,2005,2.5,82.15108440283376,72.33400000000002,73.58569597258459,49.867767
Terry Glenn,WR,2005,192.2,106.25593088279923,82.63,102.3418742696119,91.457344
Stevan Ridley,RB,2017,16.8,20.926578970047014,38.280166666666645,8.020175433920727,14.16445
Tony Gonzalez,TE,2011,169.5,100.54087403045938,123.20599999999996,94.88747986603848,90.223755
Brandon Bostick,TE,2015,10.3,23.274401201732744,34.29119999999999,9.93527559804116,15.310839
Vincent Jackson,WR,2016,24.8,100.053922340262,130.18199999999996,96.46038664341768,93.44768
James Develin,TE,2014,5.8,26.93890318793473,21.901999999999997,15.50458430064301,24.18959
Justin Peelle,TE,2003,27.3,21.268865194409457,27.487999999999992,8.176978920014442,16.019552
Anthony Fasano,TE,2014,59.1,56.65933659177192,67.74400000000001,47.15621743502354,36.99129
Coby Fleener,TE,2014,150.9,90.1674945726214,78.56599999999997,84.26668539169032,85.75978
Aaron Walker,TE,2007,2.3,23.605185501822824,11.302000000000003,12.16679198980723,20.795334
David Johnson,RB,2021,65.3,131.72098176975243,113.06,129.0856049420087,123.09296
Andy Janovich,RB,2020,2.7,29.80398356047812,16.668,17.540952148569055,22.701225
Muhsin Muhammad,WR,2001,85.5,158.04559763062335,144.60000000000008,159.75630799287003,148.05716
Dawson Knox,TE,2020,54.8,62.8477858553072,78.66999999999999,55.28512472043941,54.499214
Ronald Jones II,RB,2019,148.8,33.31322213335197,30.01599999999999,20.14608108042171,22.580288
Kory Sperry,TE,2010,9.3,27.562511460028237,23.373999999999995,14.733150843110288,19.438873
Dontrell Hilliard,RB,2019,28.1,35.35952753567406,27.06,23.26183674532401,25.157328
Laquon Treadwell,WR,2020,19.9,43.56240194205011,16.11,32.0066002457312,33.44469
Justin Peelle,TE,2008,35.4,46.48904143977879,56.45,35.5400748090742,33.04832
Spencer Ware,RB,2014,79.80000000000001,21.123742300011827,32.291933333333354,8.238257390653686,14.219845
Adrian Peterson,RB,2009,17.5,190.87178178505852,188.778,193.6700975126595,173.48935
Brian Westbrook,RB,2004,240.0,128.7520430833833,120.38599999999998,124.18437142506896,117.26399
Richie Brockel,TE,2012,-0.1999999999999997,25.23647372299837,26.998,12.691829571421678,17.609533
Adam Thielen,WR,2020,215.0,91.12539251291336,81.38200000000002,85.48203681898218,86.1601
D'Andre Swift,RB,2021,175.9,133.20262917954074,105.98999999999998,127.34240286432626,119.72149
Allen Reisner,TE,2012,6.5,21.757530707907527,23.38400000000001,8.646225718776478,15.406039
Beanie Wells,RB,2010,59.6,115.651486610017,141.986,109.74803728791102,107.943665
Travis Minor,RB,2003,28.6,39.2631276897187,68.22399999999996,27.714651732736584,23.731094
J.R. Redmond,RB,2003,4.1,21.819799205608845,24.48399999999999,8.60621792052713,14.953996
Carlos Hyde,RB,2015,73.8,66.28699938652827,72.38000000000001,55.44940963154132,39.410175
Troy Walters,WR,2006,38.400000000000006,43.1420963510656,35.43800000000001,30.8450191153768,31.450684
James Thrash,WR,2005,25.200000000000003,41.25610663770229,62.92400000000001,30.53303623900004,29.366587
Brandon Jones,WR,2006,76.2,65.27900887820547,54.69999999999998,56.44190649191071,46.30409
Marcel Reece,RB,2013,94.9,95.6282689124497,102.47400000000002,90.4680673906267,91.51008
Maxx Williams,TE,2021,33.3,33.66104014592431,39.07800000000001,22.96822932611352,28.476454
Latavius Murray,RB,2016,189.7,140.39300958840477,143.87799999999996,138.6481676764135,126.4636
Visanthe Shiancoe,TE,2004,11.0,27.59238911728717,23.82199999999999,15.180036575793691,18.62361
Zach Miller,TE,2017,45.6,100.89342008467916,99.94,94.8976224004922,88.3851
Jason Hill,WR,2009,25.5,60.44372584921507,71.99600000000001,50.27469350167327,40.373974
David Martin,TE,2009,13.8,70.49246278129601,69.67399999999999,63.18130972223247,66.83682
Brandin Cooks,WR,2017,186.7,157.8982821024976,146.09,160.3705366225821,141.29626
Miles Boykin,WR,2020,60.1,40.27007337534881,38.802,30.76256824159633,32.61957
Roy Williams,WR,2005,139.2,126.43387940315505,135.346,123.4174445273087,119.65252
Qadree Ollison,RB,2021,17.7,20.66369453009393,16.204733333333337,7.729399491626644,14.09059
Kenneth Darby,RB,2009,33.800000000000004,62.32744072317672,69.03999999999998,52.05469156784359,40.823685
Frank Wycheck,TE,2001,121.3,94.9354634247894,92.86199999999997,88.97999706503509,71.3909
Brandin Cooks,WR,2020,191.5,89.63091742920106,103.14,85.47398235473756,88.06626
Terrance Williams,WR,2016,103.4,108.43832343701854,104.64800000000002,107.56429371756413,103.35712
Jason Witten,TE,2004,173.5,60.4335174404714,52.66799999999999,50.8454531747001,39.520294
Jakeem Grant,WR,2018,49.8,47.13805324444533,36.56199999999998,34.86015085479097,36.8399
Mike Boone,RB,2020,13.9,48.10340508803354,57.118,37.44119718399191,28.186829
